episode,episode_return_mean,episode_return_q1,episode_return_q3,episode_return_iqr,steps_mean,steps_q1,steps_q3,steps_iqr,mean_abs_td_error_mean,mean_abs_td_error_q1,mean_abs_td_error_q3,mean_abs_td_error_iqr,mean_abs_q_change_mean,mean_abs_q_change_q1,mean_abs_q_change_q3,mean_abs_q_change_iqr,exploration_ratio_mean,exploration_ratio_q1,exploration_ratio_q3,exploration_ratio_iqr,q_table_size_mean,q_table_size_q1,q_table_size_q3,q_table_size_iqr,q_table_nonzero_mean,q_table_nonzero_q1,q_table_nonzero_q3,q_table_nonzero_iqr,max_q_value_mean,max_q_value_q1,max_q_value_q3,max_q_value_iqr,mean_q_value_mean,mean_q_value_q1,mean_q_value_q3,mean_q_value_iqr,action_entropy_mean,action_entropy_q1,action_entropy_q3,action_entropy_iqr,td_error_std_mean,td_error_std_q1,td_error_std_q3,td_error_std_iqr,q_change_std_mean,q_change_std_q1,q_change_std_q3,q_change_std_iqr,unique_states_visited_mean,unique_states_visited_q1,unique_states_visited_q3,unique_states_visited_iqr
833,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,3.4277783032196085,3.4277783032196085,3.4277783032196085,0.0,0.3427778303219602,0.3427778303219602,0.3427778303219602,0.0,0.1875,0.1875,0.1875,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,42.654282834895206,42.654282834895206,42.654282834895206,0.0,14.916175291312094,14.916175291312094,14.916175291312094,0.0,0.6615632381579821,0.6615632381579821,0.6615632381579821,0.0,4.953782526234545,4.953782526234545,4.953782526234545,0.0,0.4953782526234543,0.4953782526234543,0.4953782526234543,0.0,4.0,4.0,4.0,0.0
834,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,4.323497262823899,4.323497262823899,4.323497262823899,0.0,0.4323497262823895,0.4323497262823895,0.4323497262823895,0.0,0.2,0.2,0.2,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,42.654282834895206,42.654282834895206,42.654282834895206,0.0,14.842006105167052,14.842006105167052,14.842006105167052,0.0,0.0,-0.0,-0.0,0.0,5.668943213648852,5.668943213648852,5.668943213648852,0.0,0.566894321364885,0.566894321364885,0.566894321364885,0.0,4.0,4.0,4.0,0.0
835,37.0,37.0,37.0,0.0,37.0,37.0,37.0,0.0,3.5708022396395105,3.5708022396395105,3.5708022396395105,0.0,0.3570802239639512,0.3570802239639512,0.3570802239639512,0.0,0.0,0.0,0.0,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,42.654282834895206,42.654282834895206,42.654282834895206,0.0,14.821900618649511,14.821900618649511,14.821900618649511,0.0,0.689856498589211,0.689856498589211,0.689856498589211,0.0,6.888721440370221,6.888721440370221,6.888721440370221,0.0,0.6888721440370222,0.6888721440370222,0.6888721440370222,0.0,7.0,7.0,7.0,0.0
836,76.0,76.0,76.0,0.0,76.0,76.0,76.0,0.0,2.7942742197038197,2.7942742197038197,2.7942742197038197,0.0,0.2794274219703815,0.2794274219703815,0.2794274219703815,0.0,0.1447368421052631,0.1447368421052631,0.1447368421052631,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,42.36786049147839,42.36786049147839,42.36786049147839,0.0,14.848729302568769,14.848729302568769,14.848729302568769,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,5.18963444830014,5.18963444830014,5.18963444830014,0.0,0.5189634448300141,0.5189634448300141,0.5189634448300141,0.0,8.0,8.0,8.0,0.0
837,203.0,203.0,203.0,0.0,203.0,203.0,203.0,0.0,1.1640213977692149,1.1640213977692149,1.1640213977692149,0.0,0.1164021397769214,0.1164021397769214,0.1164021397769214,0.0,0.1182266009852216,0.1182266009852216,0.1182266009852216,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,42.36786049147839,42.36786049147839,42.36786049147839,0.0,15.085092611962027,15.085092611962027,15.085092611962027,0.0,0.6904147046754965,0.6904147046754965,0.6904147046754965,0.0,2.5538261228835872,2.5538261228835872,2.5538261228835872,0.0,0.2553826122883586,0.2553826122883586,0.2553826122883586,0.0,8.0,8.0,8.0,0.0
838,35.0,35.0,35.0,0.0,35.0,35.0,35.0,0.0,3.1789513298247147,3.1789513298247147,3.1789513298247147,0.0,0.3178951329824715,0.3178951329824715,0.3178951329824715,0.0,0.1142857142857142,0.1142857142857142,0.1142857142857142,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,42.36786049147839,42.36786049147839,42.36786049147839,0.0,15.05857172710034,15.05857172710034,15.05857172710034,0.0,0.6927389617440811,0.6927389617440811,0.6927389617440811,0.0,5.989694261838338,5.989694261838338,5.989694261838338,0.0,0.598969426183834,0.598969426183834,0.598969426183834,0.0,7.0,7.0,7.0,0.0
839,103.0,103.0,103.0,0.0,103.0,103.0,103.0,0.0,2.799073574531617,2.799073574531617,2.799073574531617,0.0,0.2799073574531615,0.2799073574531615,0.2799073574531615,0.0,0.058252427184466,0.058252427184466,0.058252427184466,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.714177013683006,41.714177013683006,41.714177013683006,0.0,15.137190918581105,15.137190918581105,15.137190918581105,0.0,0.6908360395756099,0.6908360395756099,0.6908360395756099,0.0,4.833599990135861,4.833599990135861,4.833599990135861,0.0,0.4833599990135862,0.4833599990135862,0.4833599990135862,0.0,8.0,8.0,8.0,0.0
840,117.0,117.0,117.0,0.0,117.0,117.0,117.0,0.0,1.4208108666273571,1.4208108666273571,1.4208108666273571,0.0,0.1420810866627358,0.1420810866627358,0.1420810866627358,0.0,0.0683760683760683,0.0683760683760683,0.0683760683760683,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.234411016686,41.234411016686,41.234411016686,0.0,15.249546912758497,15.249546912758497,15.249546912758497,0.0,0.6769517353038275,0.6769517353038275,0.6769517353038275,0.0,3.3527247385520527,3.3527247385520527,3.3527247385520527,0.0,0.3352724738552052,0.3352724738552052,0.3352724738552052,0.0,10.0,10.0,10.0,0.0
841,130.0,130.0,130.0,0.0,130.0,130.0,130.0,0.0,1.2236403565249332,1.2236403565249332,1.2236403565249332,0.0,0.1223640356524934,0.1223640356524934,0.1223640356524934,0.0,0.1615384615384615,0.1615384615384615,0.1615384615384615,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.234411016686,41.234411016686,41.234411016686,0.0,15.357483180882836,15.357483180882836,15.357483180882836,0.0,0.6812657296632041,0.6812657296632041,0.6812657296632041,0.0,3.0594532052535968,3.0594532052535968,3.0594532052535968,0.0,0.3059453205253595,0.3059453205253595,0.3059453205253595,0.0,9.0,9.0,9.0,0.0
842,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,3.527307424573831,3.527307424573831,3.527307424573831,0.0,0.3527307424573832,0.3527307424573832,0.3527307424573832,0.0,0.09375,0.09375,0.09375,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.2045485458456,41.2045485458456,41.2045485458456,0.0,15.30673542007699,15.30673542007699,15.30673542007699,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,6.275111163425099,6.275111163425099,6.275111163425099,0.0,0.6275111163425099,0.6275111163425099,0.6275111163425099,0.0,7.0,7.0,7.0,0.0
843,125.0,125.0,125.0,0.0,125.0,125.0,125.0,0.0,1.4064588372053226,1.4064588372053226,1.4064588372053226,0.0,0.1406458837205323,0.1406458837205323,0.1406458837205323,0.0,0.08,0.08,0.08,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.2045485458456,41.2045485458456,41.2045485458456,0.0,15.411939190283388,15.411939190283388,15.411939190283388,0.0,0.678968036741767,0.678968036741767,0.678968036741767,0.0,3.318285688259807,3.318285688259807,3.318285688259807,0.0,0.3318285688259805,0.3318285688259805,0.3318285688259805,0.0,8.0,8.0,8.0,0.0
844,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,1.6645666160769443,1.6645666160769443,1.6645666160769443,0.0,0.1664566616076946,0.1664566616076946,0.1664566616076946,0.0,0.056910569105691,0.056910569105691,0.056910569105691,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.2045485458456,41.2045485458456,41.2045485458456,0.0,15.530393244112592,15.530393244112592,15.530393244112592,0.0,0.6811685453222742,0.6811685453222742,0.6811685453222742,0.0,3.526022024182621,3.526022024182621,3.526022024182621,0.0,0.3526022024182619,0.3526022024182619,0.3526022024182619,0.0,10.0,10.0,10.0,0.0
845,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,2.3804600120839967,2.3804600120839967,2.3804600120839967,0.0,0.2380460012083997,0.2380460012083997,0.2380460012083997,0.0,0.1875,0.1875,0.1875,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.19219557871636,41.19219557871636,41.19219557871636,0.0,15.496256895690012,15.496256895690012,15.496256895690012,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,5.597271569625449,5.597271569625449,5.597271569625449,0.0,0.5597271569625447,0.5597271569625447,0.5597271569625447,0.0,6.0,6.0,6.0,0.0
846,24.0,24.0,24.0,0.0,24.0,24.0,24.0,0.0,3.348001917554089,3.348001917554089,3.348001917554089,0.0,0.3348001917554093,0.3348001917554093,0.3348001917554093,0.0,0.125,0.125,0.125,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.25973216857947,41.25973216857947,41.25973216857947,0.0,15.436155730955088,15.436155730955088,15.436155730955088,0.0,0.6791932659915256,0.6791932659915256,0.6791932659915256,0.0,6.376735575791977,6.376735575791977,6.376735575791977,0.0,0.6376735575791976,0.6376735575791976,0.6376735575791976,0.0,7.0,7.0,7.0,0.0
847,24.0,24.0,24.0,0.0,24.0,24.0,24.0,0.0,4.542206542279623,4.542206542279623,4.542206542279623,0.0,0.4542206542279618,0.4542206542279618,0.4542206542279618,0.0,0.125,0.125,0.125,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.25973216857947,41.25973216857947,41.25973216857947,0.0,15.387988811267029,15.387988811267029,15.387988811267029,0.0,0.6791932659915256,0.6791932659915256,0.6791932659915256,0.0,6.812951426156832,6.812951426156832,6.812951426156832,0.0,0.6812951426156835,0.6812951426156835,0.6812951426156835,0.0,7.0,7.0,7.0,0.0
848,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,5.092463515275151,5.092463515275151,5.092463515275151,0.0,0.5092463515275156,0.5092463515275156,0.5092463515275156,0.0,0.2,0.2,0.2,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.25973216857947,41.25973216857947,41.25973216857947,0.0,15.319998995555371,15.319998995555371,15.319998995555371,0.0,0.5004024235381879,0.5004024235381879,0.5004024235381879,0.0,7.9107274499139075,7.9107274499139075,7.9107274499139075,0.0,0.7910727449913905,0.7910727449913905,0.7910727449913905,0.0,4.0,4.0,4.0,0.0
849,34.0,34.0,34.0,0.0,34.0,34.0,34.0,0.0,3.1497985299283755,3.1497985299283755,3.1497985299283755,0.0,0.3149798529928375,0.3149798529928375,0.3149798529928375,0.0,0.1470588235294117,0.1470588235294117,0.1470588235294117,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.27306022175001,41.27306022175001,41.27306022175001,0.0,15.288617660681757,15.288617660681757,15.288617660681757,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,5.177003840771175,5.177003840771175,5.177003840771175,0.0,0.5177003840771175,0.5177003840771175,0.5177003840771175,0.0,7.0,7.0,7.0,0.0
850,12.0,12.0,12.0,0.0,12.0,12.0,12.0,0.0,3.793462622559261,3.793462622559261,3.793462622559261,0.0,0.3793462622559254,0.3793462622559254,0.3793462622559254,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.27306022175001,41.27306022175001,41.27306022175001,0.0,15.205741477610603,15.205741477610603,15.205741477610603,0.0,0.6791932659915256,0.6791932659915256,0.6791932659915256,0.0,6.522316806773843,6.522316806773843,6.522316806773843,0.0,0.6522316806773848,0.6522316806773848,0.6522316806773848,0.0,3.0,3.0,3.0,0.0
851,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,2.4270658862401597,2.4270658862401597,2.4270658862401597,0.0,0.2427065886240167,0.2427065886240167,0.2427065886240167,0.0,0.15625,0.15625,0.15625,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.27306022175001,41.27306022175001,41.27306022175001,0.0,15.153567301241557,15.153567301241557,15.153567301241557,0.0,0.6615632381579821,0.6615632381579821,0.6615632381579821,0.0,4.308631088562575,4.308631088562575,4.308631088562575,0.0,0.4308631088562576,0.4308631088562576,0.4308631088562576,0.0,5.0,5.0,5.0,0.0
852,11.0,11.0,11.0,0.0,11.0,11.0,11.0,0.0,3.702402007554701,3.702402007554701,3.702402007554701,0.0,0.370240200755471,0.370240200755471,0.370240200755471,0.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.27306022175001,41.27306022175001,41.27306022175001,0.0,15.08118322648953,15.08118322648953,15.08118322648953,0.0,0.6890092384766586,0.6890092384766586,0.6890092384766586,0.0,6.488496611403306,6.488496611403306,6.488496611403306,0.0,0.64884966114033,0.64884966114033,0.64884966114033,0.0,2.0,2.0,2.0,0.0
853,23.0,23.0,23.0,0.0,23.0,23.0,23.0,0.0,2.5461979567402846,2.5461979567402846,2.5461979567402846,0.0,0.254619795674029,0.254619795674029,0.254619795674029,0.0,0.0,0.0,0.0,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.17985884882,41.17985884882,41.17985884882,0.0,15.021005276385734,15.021005276385734,15.021005276385734,0.0,0.6145033203107282,0.6145033203107282,0.6145033203107282,0.0,4.706784034173125,4.706784034173125,4.706784034173125,0.0,0.470678403417313,0.470678403417313,0.470678403417313,0.0,6.0,6.0,6.0,0.0
854,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,4.246303626264726,4.246303626264726,4.246303626264726,0.0,0.4246303626264726,0.4246303626264726,0.4246303626264726,0.0,0.1,0.1,0.1,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.17985884882,41.17985884882,41.17985884882,0.0,14.936673166525598,14.936673166525598,14.936673166525598,0.0,0.6108643020548935,0.6108643020548935,0.6108643020548935,0.0,6.30314053965622,6.30314053965622,6.30314053965622,0.0,0.6303140539656216,0.6303140539656216,0.6303140539656216,0.0,3.0,3.0,3.0,0.0
855,26.0,26.0,26.0,0.0,26.0,26.0,26.0,0.0,3.694383319318257,3.694383319318257,3.694383319318257,0.0,0.3694383319318259,0.3694383319318259,0.3694383319318259,0.0,0.1923076923076923,0.1923076923076923,0.1923076923076923,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.16117350483015,41.16117350483015,41.16117350483015,0.0,14.882580638304688,14.882580638304688,14.882580638304688,0.0,0.6450331516760341,0.6450331516760341,0.6450331516760341,0.0,5.896313973934482,5.896313973934482,5.896313973934482,0.0,0.5896313973934477,0.5896313973934477,0.5896313973934477,0.0,7.0,7.0,7.0,0.0
856,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,4.665508449013247,4.665508449013247,4.665508449013247,0.0,0.4665508449013248,0.4665508449013248,0.4665508449013248,0.0,0.3,0.3,0.3,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.16117350483015,41.16117350483015,41.16117350483015,0.0,14.812301381019392,14.812301381019392,14.812301381019392,0.0,0.6108643020548935,0.6108643020548935,0.6108643020548935,0.0,5.904185030390408,5.904185030390408,5.904185030390408,0.0,0.5904185030390409,0.5904185030390409,0.5904185030390409,0.0,4.0,4.0,4.0,0.0
857,25.0,25.0,25.0,0.0,25.0,25.0,25.0,0.0,2.27004441793639,2.27004441793639,2.27004441793639,0.0,0.2270044417936387,0.2270044417936387,0.2270044417936387,0.0,0.2,0.2,0.2,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.16117350483015,41.16117350483015,41.16117350483015,0.0,14.75582849127557,14.75582849127557,14.75582849127557,0.0,0.6534181947937018,0.6534181947937018,0.6534181947937018,0.0,4.122551983538011,4.122551983538011,4.122551983538011,0.0,0.4122551983538014,0.4122551983538014,0.4122551983538014,0.0,5.0,5.0,5.0,0.0
858,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,2.368752963252092,2.368752963252092,2.368752963252092,0.0,0.2368752963252099,0.2368752963252099,0.2368752963252099,0.0,0.1363636363636363,0.1363636363636363,0.1363636363636363,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.16117350483015,41.16117350483015,41.16117350483015,0.0,14.694337056346216,14.694337056346216,14.694337056346216,0.0,0.6554817739013927,0.6554817739013927,0.6554817739013927,0.0,4.211112074949533,4.211112074949533,4.211112074949533,0.0,0.4211112074949532,0.4211112074949532,0.4211112074949532,0.0,5.0,5.0,5.0,0.0
859,24.0,24.0,24.0,0.0,24.0,24.0,24.0,0.0,2.4410804691527983,2.4410804691527983,2.4410804691527983,0.0,0.2441080469152799,0.2441080469152799,0.2441080469152799,0.0,0.125,0.125,0.125,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.16117350483015,41.16117350483015,41.16117350483015,0.0,14.652628638549698,14.652628638549698,14.652628638549698,0.0,0.6365141682948128,0.6365141682948128,0.6365141682948128,0.0,4.206270670449316,4.206270670449316,4.206270670449316,0.0,0.4206270670449316,0.4206270670449316,0.4206270670449316,0.0,5.0,5.0,5.0,0.0
860,140.0,140.0,140.0,0.0,140.0,140.0,140.0,0.0,1.2920881844320549,1.2920881844320549,1.2920881844320549,0.0,0.1292088184432053,0.1292088184432053,0.1292088184432053,0.0,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,40.94670042170357,40.94670042170357,40.94670042170357,0.0,14.781720745748602,14.781720745748602,14.781720745748602,0.0,0.6930451362725594,0.6930451362725594,0.6930451362725594,0.0,3.1339283334781016,3.1339283334781016,3.1339283334781016,0.0,0.3133928333478099,0.3133928333478099,0.3133928333478099,0.0,8.0,8.0,8.0,0.0
861,46.0,46.0,46.0,0.0,46.0,46.0,46.0,0.0,3.4814319742472657,3.4814319742472657,3.4814319742472657,0.0,0.3481431974247261,0.3481431974247261,0.3481431974247261,0.0,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,40.94670042170357,40.94670042170357,40.94670042170357,0.0,14.7525855675475,14.7525855675475,14.7525855675475,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,6.171343659268374,6.171343659268374,6.171343659268374,0.0,0.6171343659268373,0.6171343659268373,0.6171343659268373,0.0,7.0,7.0,7.0,0.0
862,149.0,149.0,149.0,0.0,149.0,149.0,149.0,0.0,1.4347554000481697,1.4347554000481697,1.4347554000481697,0.0,0.1434755400048172,0.1434755400048172,0.1434755400048172,0.0,0.1140939597315436,0.1140939597315436,0.1140939597315436,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,40.68490063886456,40.68490063886456,40.68490063886456,0.0,14.89102181501455,14.89102181501455,14.89102181501455,0.0,0.6931246588828293,0.6931246588828293,0.6931246588828293,0.0,3.1958977408069105,3.1958977408069105,3.1958977408069105,0.0,0.3195897740806912,0.3195897740806912,0.3195897740806912,0.0,9.0,9.0,9.0,0.0
863,109.0,109.0,109.0,0.0,109.0,109.0,109.0,0.0,1.9884780524782155,1.9884780524782155,1.9884780524782155,0.0,0.1988478052478215,0.1988478052478215,0.1988478052478215,0.0,0.091743119266055,0.091743119266055,0.091743119266055,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,40.68490063886456,40.68490063886456,40.68490063886456,0.0,14.967066924571276,14.967066924571276,14.967066924571276,0.0,0.6927683767297783,0.6927683767297783,0.6927683767297783,0.0,3.6956339944659296,3.6956339944659296,3.6956339944659296,0.0,0.3695633994465929,0.3695633994465929,0.3695633994465929,0.0,7.0,7.0,7.0,0.0
864,113.0,113.0,113.0,0.0,113.0,113.0,113.0,0.0,1.583157409390869,1.583157409390869,1.583157409390869,0.0,0.1583157409390873,0.1583157409390873,0.1583157409390873,0.0,0.1504424778761062,0.1504424778761062,0.1504424778761062,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,40.68490063886456,40.68490063886456,40.68490063886456,0.0,15.065989503230504,15.065989503230504,15.065989503230504,0.0,0.6931080227146618,0.6931080227146618,0.6931080227146618,0.0,3.526522214606036,3.526522214606036,3.526522214606036,0.0,0.3526522214606034,0.3526522214606034,0.3526522214606034,0.0,8.0,8.0,8.0,0.0
865,9.0,9.0,9.0,0.0,9.0,9.0,9.0,0.0,6.7872653781991925,6.7872653781991925,6.7872653781991925,0.0,0.6787265378199199,0.6787265378199199,0.6787265378199199,0.0,0.0,0.0,0.0,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,40.68490063886456,40.68490063886456,40.68490063886456,0.0,14.98107612423752,14.98107612423752,14.98107612423752,0.0,0.3488320958430319,0.3488320958430319,0.3488320958430319,0.0,9.485062020635151,9.485062020635151,9.485062020635151,0.0,0.948506202063516,0.948506202063516,0.948506202063516,0.0,3.0,3.0,3.0,0.0
866,129.0,129.0,129.0,0.0,129.0,129.0,129.0,0.0,1.367029164280803,1.367029164280803,1.367029164280803,0.0,0.1367029164280803,0.1367029164280803,0.1367029164280803,0.0,0.0775193798449612,0.0775193798449612,0.0775193798449612,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,40.68490063886456,40.68490063886456,40.68490063886456,0.0,15.10457739993607,15.10457739993607,15.10457739993607,0.0,0.6931171339877542,0.6931171339877542,0.6931171339877542,0.0,3.149878235730889,3.149878235730889,3.149878235730889,0.0,0.3149878235730889,0.3149878235730889,0.3149878235730889,0.0,8.0,8.0,8.0,0.0
867,42.0,42.0,42.0,0.0,42.0,42.0,42.0,0.0,2.8074650672522203,2.8074650672522203,2.8074650672522203,0.0,0.2807465067252215,0.2807465067252215,0.2807465067252215,0.0,0.119047619047619,0.119047619047619,0.119047619047619,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,40.75966346142212,40.75966346142212,40.75966346142212,0.0,15.07140473684848,15.07140473684848,15.07140473684848,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,5.945542738095773,5.945542738095773,5.945542738095773,0.0,0.5945542738095774,0.5945542738095774,0.5945542738095774,0.0,7.0,7.0,7.0,0.0
868,41.0,41.0,41.0,0.0,41.0,41.0,41.0,0.0,2.551096662294924,2.551096662294924,2.551096662294924,0.0,0.2551096662294922,0.2551096662294922,0.2551096662294922,0.0,0.073170731707317,0.073170731707317,0.073170731707317,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,40.75966346142212,40.75966346142212,40.75966346142212,0.0,15.04488592592233,15.04488592592233,15.04488592592233,0.0,0.6856925884481759,0.6856925884481759,0.6856925884481759,0.0,4.293011629172918,4.293011629172918,4.293011629172918,0.0,0.4293011629172919,0.4293011629172919,0.4293011629172919,0.0,7.0,7.0,7.0,0.0
869,59.0,59.0,59.0,0.0,59.0,59.0,59.0,0.0,3.0032995246044014,3.0032995246044014,3.0032995246044014,0.0,0.3003299524604401,0.3003299524604401,0.3003299524604401,0.0,0.0677966101694915,0.0677966101694915,0.0677966101694915,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.061077799372406,41.061077799372406,41.061077799372406,0.0,15.041260348075047,15.041260348075047,15.041260348075047,0.0,0.6860923673472046,0.6860923673472046,0.6860923673472046,0.0,5.829022291667321,5.829022291667321,5.829022291667321,0.0,0.5829022291667321,0.5829022291667321,0.5829022291667321,0.0,7.0,7.0,7.0,0.0
870,45.0,45.0,45.0,0.0,45.0,45.0,45.0,0.0,2.446440643555577,2.446440643555577,2.446440643555577,0.0,0.2446440643555575,0.2446440643555575,0.2446440643555575,0.0,0.1555555555555555,0.1555555555555555,0.1555555555555555,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.061077799372406,41.061077799372406,41.061077799372406,0.0,15.016616116363622,15.016616116363622,15.016616116363622,0.0,0.6909233093138181,0.6909233093138181,0.6909233093138181,0.0,4.744866898029391,4.744866898029391,4.744866898029391,0.0,0.4744866898029393,0.4744866898029393,0.4744866898029393,0.0,6.0,6.0,6.0,0.0
871,150.0,150.0,150.0,0.0,150.0,150.0,150.0,0.0,1.0318749399546407,1.0318749399546407,1.0318749399546407,0.0,0.1031874939954639,0.1031874939954639,0.1031874939954639,0.0,0.08,0.08,0.08,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.061077799372406,41.061077799372406,41.061077799372406,0.0,15.160062352953457,15.160062352953457,15.160062352953457,0.0,0.6930582890371242,0.6930582890371242,0.6930582890371242,0.0,2.6888858575940016,2.6888858575940016,2.6888858575940016,0.0,0.2688885857594,0.2688885857594,0.2688885857594,0.0,4.0,4.0,4.0,0.0
872,110.0,110.0,110.0,0.0,110.0,110.0,110.0,0.0,2.0083610656234474,2.0083610656234474,2.0083610656234474,0.0,0.2008361065623448,0.2008361065623448,0.2008361065623448,0.0,0.0545454545454545,0.0545454545454545,0.0545454545454545,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.061077799372406,41.061077799372406,41.061077799372406,0.0,15.23435163180437,15.23435163180437,15.23435163180437,0.0,0.6929818821956966,0.6929818821956966,0.6929818821956966,0.0,4.317207482764265,4.317207482764265,4.317207482764265,0.0,0.4317207482764263,0.4317207482764263,0.4317207482764263,0.0,7.0,7.0,7.0,0.0
873,81.0,81.0,81.0,0.0,81.0,81.0,81.0,0.0,2.2785383240694244,2.2785383240694244,2.2785383240694244,0.0,0.2278538324069422,0.2278538324069422,0.2278538324069422,0.0,0.1728395061728395,0.1728395061728395,0.1728395061728395,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,40.56098654110879,40.56098654110879,40.56098654110879,0.0,15.2580685387012,15.2580685387012,15.2580685387012,0.0,0.6924611526112329,0.6924611526112329,0.6924611526112329,0.0,4.129923945393029,4.129923945393029,4.129923945393029,0.0,0.412992394539303,0.412992394539303,0.412992394539303,0.0,8.0,8.0,8.0,0.0
874,122.0,122.0,122.0,0.0,122.0,122.0,122.0,0.0,1.1205644110788708,1.1205644110788708,1.1205644110788708,0.0,0.112056441107887,0.112056441107887,0.112056441107887,0.0,0.1065573770491803,0.1065573770491803,0.1065573770491803,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,40.56098654110879,40.56098654110879,40.56098654110879,0.0,15.353155121459253,15.353155121459253,15.353155121459253,0.0,0.6930128020601277,0.6930128020601277,0.6930128020601277,0.0,2.7153255251780397,2.7153255251780397,2.7153255251780397,0.0,0.2715325525178043,0.2715325525178043,0.2715325525178043,0.0,8.0,8.0,8.0,0.0
875,169.0,169.0,169.0,0.0,169.0,169.0,169.0,0.0,1.2352294997177158,1.2352294997177158,1.2352294997177158,0.0,0.1235229499717712,0.1235229499717712,0.1235229499717712,0.0,0.1183431952662721,0.1183431952662721,0.1183431952662721,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.41746574169249,41.41746574169249,41.41746574169249,0.0,15.513776064737318,15.513776064737318,15.513776064737318,0.0,0.6931296740679538,0.6931296740679538,0.6931296740679538,0.0,2.871824120309982,2.871824120309982,2.871824120309982,0.0,0.2871824120309985,0.2871824120309985,0.2871824120309985,0.0,7.0,7.0,7.0,0.0
