episode,wall_clock_sec,action_entropy,episode_return,exploration_ratio,max_q_value,mean_abs_q_change,mean_abs_td_error,mean_q_value,q_change_std,q_table_nonzero,q_table_size,steps,td_error_std,unique_states_visited
257,0.11353063583374023,0.6571577614973405,30.0,0.0,38.23691262356594,0.2437942545155309,2.437942545155308,13.620121757438179,0.5133529959453679,20,20,30,5.133529959453675,5
258,0.11353063583374023,0.30463609734923813,11.0,0.09090909090909091,38.23691262356594,0.5888506247735255,5.888506247735259,13.4890578350564,0.8409612086877029,20,20,11,8.409612086877033,4
259,0.11353063583374023,0.6914160776171183,34.0,0.14705882352941177,38.14299139113775,0.6249774834602568,6.249774834602565,12.247707966779325,1.0302911566401858,22,22,34,10.302911566401859,7
260,0.11353063583374023,0.5004024235381879,10.0,0.2,38.14299139113775,0.36776587343695677,3.677658734369563,12.1263788414839,0.7268305084983416,22,22,10,7.2683050849834165,3
261,0.11353063583374023,0.6872920626194337,74.0,0.16216216216216217,35.46728646227254,0.36977098072429937,3.697709807242995,12.187870821417414,0.6260264505312338,22,22,74,6.260264505312337,7
262,0.11353063583374023,0.6928767397383337,43.0,0.09302325581395349,35.20775202709097,0.37085043807822554,3.7085043807822515,12.175054887058648,0.643907119566656,22,22,43,6.43907119566656,8
263,0.11353063583374023,0.6931471805599453,12.0,0.16666666666666666,35.20775202709097,0.29609637446904585,2.960963744690456,12.08706517336562,0.6049697815483427,22,22,12,6.049697815483425,2
264,0.11353063583374023,0.6909233093138181,60.0,0.11666666666666667,34.7202393009832,0.3240565442717726,3.240565442717728,12.145201308920631,0.5016253866715537,22,22,60,5.016253866715535,8
265,0.11353063583374023,0.6911927820032008,32.0,0.03125,34.208475617353045,0.31596848190560983,3.1596848190561,12.091975979429487,0.48981151444533144,22,22,32,4.898115144453315,5
266,0.11353063583374023,0.6883336081894993,51.0,0.0784313725490196,33.27391996327082,0.2787759113963906,2.7877591139639044,12.15151520492438,0.3811874163616118,22,22,51,3.81187416361612,6
267,0.11353063583374023,0.6704776487973955,33.0,0.21212121212121213,33.13397215460315,0.48692710570680753,4.869271057068073,12.114880895592593,0.6074096943480937,22,22,33,6.0740969434809395,7
268,0.11353063583374023,0.6930745993293921,83.0,0.024096385542168676,32.500974868583036,0.21645692978682893,2.1645692978682907,12.225371747112973,0.3468960882471533,22,22,83,3.468960882471531,5
269,0.11353063583374023,0.6829081047004717,35.0,0.08571428571428572,32.462981194007305,0.32595124917931073,3.2595124917931084,12.207316108639509,0.5233693077879551,22,22,35,5.23369307787955,7
270,0.11353063583374023,0.6888543401070146,108.0,0.14814814814814814,31.495564440465884,0.213744414815079,2.137444148150789,12.493038491948257,0.30262345975020494,22,22,108,3.026234597502049,7
271,0.1145021915435791,0.6886051523183013,42.0,0.14285714285714285,31.239823776377992,0.29613722924912633,2.9613722924912635,12.525953255596304,0.42303291560151196,22,22,42,4.2303291560151175,7
272,0.1145021915435791,0.6841393377231006,97.0,0.13402061855670103,31.332992737707134,0.15276341542584282,1.5276341542584282,12.75382826340648,0.24323109225068135,22,22,97,2.432310922506813,6
273,0.1145021915435791,0.6918966592050799,40.0,0.1,31.502781716390814,0.19328931538709634,1.9328931538709653,12.749466403374226,0.30704899310155137,22,22,40,3.0704899310155107,6
274,0.1145021915435791,0.6884572217893625,124.0,0.08064516129032258,30.693212832481677,0.19087231782362796,1.908723178236279,13.068607711298393,0.2589497924128891,22,22,124,2.58949792412889,6
275,0.1145021915435791,0.6896709283570267,24.0,0.041666666666666664,30.646661511616223,0.31312349656460414,3.131234965646037,13.023384169096072,0.49443786074407525,22,22,24,4.944378607440755,5
276,0.1145021915435791,0.6854896902887295,89.0,0.056179775280898875,30.65769393620512,0.24395390581301965,2.4395390581301966,13.236539387350206,0.3388500547175596,22,22,89,3.3885005471755947,6
277,0.1145021915435791,0.6907435287735013,101.0,0.09900990099009901,30.65769393620512,0.14918286208734827,1.4918286208734826,13.47530911826492,0.22217289257676298,22,22,101,2.221728925767631,5
278,0.1145021915435791,0.6856314566031323,98.0,0.07142857142857142,30.698665491330857,0.14800389574777792,1.4800389574777804,13.675071493461735,0.22605738616404358,22,22,98,2.260573861640434,5
279,0.1145021915435791,0.6931331831261411,189.0,0.13227513227513227,33.62622965709244,0.11263412176039785,1.1263412176039784,14.135304962689906,0.22863447681362595,22,22,189,2.28634476813626,4
280,0.1145021915435791,0.6930606129649808,152.0,0.039473684210526314,36.21082548206244,0.11205984141077707,1.120598414107771,14.442734554142561,0.2620002047224236,22,22,152,2.620002047224235,5
281,0.1145021915435791,0.6919760677529896,124.0,0.10483870967741936,36.33704147574513,0.14369438936517148,1.436943893651715,14.037591647083412,0.2496275781292355,23,23,124,2.4962757812923537,6
282,0.1145021915435791,0.6864285191146048,95.0,0.10526315789473684,35.754137661725565,0.2312148391994703,2.3121483919947035,14.185874616016468,0.39670780581893833,23,23,95,3.967078058189383,4
283,0.1145021915435791,0.6829081047004717,35.0,0.05714285714285714,35.754137661725565,0.19274476862799722,1.9274476862799743,14.166587508472908,0.3607543210696153,23,23,35,3.6075432106961536,4
284,0.1145021915435791,0.6791932659915256,24.0,0.0,35.754137661725565,0.2124798747260772,2.12479874726077,14.109039110644698,0.4107250958944766,23,23,24,4.107250958944768,3
285,0.1145021915435791,0.6925092898114951,168.0,0.09523809523809523,34.312026481238306,0.19750634060361527,1.9750634060361536,14.487698148240618,0.28917202652170204,23,23,168,2.891720265217019,7
286,0.1145021915435791,0.5004024235381879,10.0,0.1,34.312026481238306,0.35489379879373006,3.5489379879372933,14.375776337564943,0.5927384597166132,23,23,10,5.927384597166137,3
287,0.1145021915435791,0.6920432203634352,149.0,0.10738255033557047,35.101744416885246,0.12692021253722938,1.2692021253722947,14.677404332778464,0.20133950483908164,23,23,149,2.013395048390813,7
288,0.1145021915435791,0.6930709707288083,162.0,0.09876543209876543,37.67546317843199,0.11303380474397348,1.130338047439736,14.99250117658747,0.20136125737816676,23,23,162,2.0136125737816646,6
289,0.1145021915435791,0.6931322502100272,183.0,0.08196721311475409,39.82923375140484,0.12086730965030756,1.2086730965030767,15.32780040602119,0.26721411397337497,23,23,183,2.6721411397337507,5
290,0.1145021915435791,0.6824410737934514,89.0,0.056179775280898875,37.506970775570494,0.18429914439352477,1.8429914439352513,15.453827671292501,0.3292990833178581,23,23,89,3.292990833178583,6
291,0.1145021915435791,0.691526898828444,123.0,0.07317073170731707,38.69186043284921,0.12393017531916359,1.2393017531916368,15.666661529924253,0.235555847088471,23,23,123,2.3555584708847115,6
292,0.1145021915435791,0.5004024235381879,10.0,0.3,38.69186043284921,0.4655026935581715,4.655026935581718,15.534978810452445,0.663846382777763,23,23,10,6.63846382777763,2
293,0.1145021915435791,0.6917115444317026,112.0,0.07142857142857142,38.43903484038939,0.16045979847199263,1.6045979847199259,15.788492958559674,0.26691712449408633,23,23,112,2.669171244940864,8
294,0.1145021915435791,0.5859526183035508,11.0,0.09090909090909091,38.43903484038939,0.4410992488326199,4.410992488326193,15.69728131042781,0.6430137196244508,23,23,11,6.430137196244514,4
295,0.1145021915435791,0.6930479906110416,142.0,0.1267605633802817,39.96002642891159,0.11930413874555175,1.1930413874555181,15.928682666303928,0.2950435033850577,23,23,142,2.95043503385058,5
296,0.1145021915435791,0.6916588387203568,55.0,0.12727272727272726,37.45061326050707,0.34295330203447755,3.429533020344778,15.975579650339006,0.5311502204022377,23,23,55,5.311502204022378,8
297,0.11550545692443848,0.6890092384766586,77.0,0.12987012987012986,37.7446534613066,0.2158350209875112,2.1583502098751124,16.058224304237733,0.3549595728380786,23,23,77,3.5495957283807837,6
298,0.11550545692443848,0.6910057266303486,107.0,0.09345794392523364,38.88942189065647,0.15790944871996931,1.579094487199692,16.230850616871948,0.33756740002551217,23,23,107,3.3756740002551235,7
299,0.11550545692443848,0.6927145922272342,68.0,0.04411764705882353,37.365911153520855,0.24178176676365304,2.4178176676365304,16.26818974824987,0.40994657166777,23,23,68,4.0994657166777,6
300,0.11550545692443848,0.6855278846488313,73.0,0.0958904109589041,37.4616615948346,0.27287847463661613,2.728784746366161,16.33530209432229,0.42153041146544906,23,23,73,4.215304114654489,6
301,0.11550545692443848,0.6928767397383337,43.0,0.11627906976744186,37.57833000063533,0.2193755301936162,2.193755301936163,16.307197657122597,0.35933418483262464,23,23,43,3.5933418483262436,5
302,0.11550545692443848,0.6878782224978909,78.0,0.11538461538461539,37.438359005885125,0.21482144659098631,2.148214465909864,16.38593285392522,0.4295613064642087,23,23,78,4.295613064642085,8
303,0.11550545692443848,0.6894691997751603,35.0,0.11428571428571428,37.175816211714086,0.3552146579637876,3.552146579637881,16.330349239209095,0.5459262013672931,23,23,35,5.459262013672929,7
304,0.11550545692443848,-0.0,8.0,0.25,37.175816211714086,0.44624582231591425,4.46245822315914,16.211349675934915,0.6568482950589144,23,23,8,6.568482950589145,2
305,0.11550545692443848,0.6905939864775922,112.0,0.08928571428571429,35.83363359855439,0.1967273812115211,1.9672738121152078,16.447978014843397,0.2783979930776619,23,23,112,2.7839799307766193,7
306,0.11550545692443848,0.6875967375909238,38.0,0.10526315789473684,35.32627168213101,0.3425405112770786,3.4254051127707874,16.438985335936582,0.5139515056086854,23,23,38,5.139515056086855,7
307,0.11550545692443848,0.5004024235381879,10.0,0.0,35.32627168213101,0.42233998002604345,4.22339980026044,16.3371423428774,0.5971701035760213,23,23,10,5.971701035760208,4
308,0.11550545692443848,0.6909233093138181,60.0,0.08333333333333333,35.27939462106754,0.21501758681335864,2.150175868133585,16.3868795213834,0.3939821340666732,23,23,60,3.9398213406667333,8
309,0.11550545692443848,0.6895519477750731,59.0,0.1016949152542373,35.319117917214044,0.19845972305681583,1.9845972305681603,16.4449649220175,0.2956651702320229,23,23,59,2.9566517023202263,6
310,0.11550545692443848,0.6877868229921127,29.0,0.034482758620689655,35.016149544839514,0.22272727986040064,2.227272798604009,16.386637721413617,0.3795533297218082,23,23,29,3.795533297218082,4
311,0.11550545692443848,0.605797499372304,17.0,0.17647058823529413,35.016149544839514,0.2744787081153395,2.744787081153394,16.303578198853124,0.46073075991060775,23,23,17,4.607307599106078,4
312,0.11550545692443848,0.5004024235381879,10.0,0.0,35.016149544839514,0.37116448182276435,3.711644818227638,16.184292830976457,0.5490315558233839,23,23,10,5.490315558233842,3
313,0.11550545692443848,0.6922017029622767,69.0,0.15942028985507245,34.293253383565286,0.22935073399543046,2.293507339954303,16.256259328784086,0.359692896893612,23,23,69,3.596928968936118,5
314,0.11550545692443848,0.6931471805599453,132.0,0.07575757575757576,36.90895978418603,0.10724720759888984,1.0724720759888968,16.48763669600815,0.2756655676506864,23,23,132,2.756655676506863,5
315,0.11550545692443848,0.6931471805599453,38.0,0.07894736842105263,35.00739242924979,0.27277060812284826,2.7277060812284812,16.449437906245482,0.4872615039240829,23,23,38,4.87261503924083,7
316,0.11550545692443848,0.6820148175994905,47.0,0.0851063829787234,34.88934848746324,0.1868508603995728,1.8685086039957286,16.433736864192184,0.3494746893065058,23,23,47,3.4947468930650603,5
317,0.11550545692443848,0.6895212477618784,94.0,0.09574468085106383,34.974607736901966,0.16505208773671534,1.6505208773671536,16.616463527774325,0.25098478947878045,23,23,94,2.5098478947878062,6
318,0.11550545692443848,0.6881388137135884,40.0,0.1,34.535457958680965,0.2696525392333037,2.696525392333033,16.596413314751054,0.42140043106882114,23,23,40,4.214004310688211,8
319,0.11550545692443848,0.6108643020548935,10.0,0.1,34.40388303340043,0.37504751033083605,3.7504751033083585,16.476438734920126,0.601210614721732,23,23,10,6.0121061472173265,3
320,0.11550545692443848,0.6926267989248349,31.0,0.06451612903225806,34.26894185373049,0.22283374701427772,2.2283374701427747,16.43129352732175,0.3668656075219454,23,23,31,3.668656075219455,6
321,0.11550545692443848,0.6108643020548935,10.0,0.1,34.10263716757443,0.3734184084771675,3.734184084771681,16.31317070136183,0.5524826338987309,23,23,10,5.524826338987309,3
322,0.11550545692443848,0.6931471805599453,64.0,0.109375,34.2873755566298,0.24421400321838516,2.442140032183851,16.36377156428353,0.4015618044381454,23,23,64,4.015618044381454,8
323,0.11550545692443848,0.5146531654289292,19.0,0.10526315789473684,34.194841035609514,0.2465131333653761,2.4651313336537646,16.269436340246738,0.4038044804783114,23,23,19,4.038044804783112,5
324,0.11550545692443848,0.6907114543575098,43.0,0.13953488372093023,34.4313808761159,0.23680331071554966,2.3680331071554996,16.24522322050229,0.3951233167371742,23,23,43,3.9512331673717385,7
325,0.11550545692443848,0.6637254974722313,29.0,0.10344827586206896,34.22807693767018,0.2573478967265171,2.5734789672651712,16.20611284051168,0.358097426588946,23,23,29,3.580974265889458,5
326,0.11550545692443848,0.6907114543575098,43.0,0.09302325581395349,34.12888786474177,0.24808404844619975,2.480840484462002,16.18920749267551,0.40864644313233844,23,23,43,4.086464431323381,7
327,0.11650276184082031,0.5859526183035508,11.0,0.09090909090909091,34.12888786474177,0.33197023532227293,3.3197023532227337,16.08105930586924,0.4872089706142117,23,23,11,4.872089706142116,3
328,0.11650276184082031,0.6881388137135884,40.0,0.05,33.889722210883555,0.2860210033255319,2.860210033255316,16.07952076014385,0.418900416939451,23,23,40,4.189004169394508,7
329,0.11650276184082031,0.6645284386549151,42.0,0.11904761904761904,33.77086430519822,0.30320156028407536,3.03201560284075,16.064145333835324,0.4420498965297216,23,23,42,4.4204989652972175,8
330,0.11650276184082031,0.6890092384766586,33.0,0.18181818181818182,33.5251835190107,0.23065048662525764,2.3065048662525736,16.024390789755046,0.3313181021516931,23,23,33,3.313181021516934,5
331,0.11650276184082031,0.5859526183035508,22.0,0.13636363636363635,33.369514328787815,0.2089520510190426,2.0895205101904257,15.943945719353849,0.33840993519710816,23,23,22,3.384099351971077,5
332,0.11650276184082031,0.6859298002523728,25.0,0.08,33.294322521303215,0.22408294000473986,2.2408294000473963,15.904386588488087,0.3458152644709465,23,23,25,3.4581526447094646,5
333,0.11650276184082031,0.6893616831435102,46.0,0.06521739130434782,33.781910247038574,0.15744773465409098,1.5744773465409105,15.894306577389417,0.26939993927062433,23,23,46,2.6939993927062433,6
334,0.11650276184082031,0.649248354870898,34.0,0.029411764705882353,33.78673948572728,0.32532206279011067,3.2532206279011078,15.86516456280782,0.45355660442038676,23,23,34,4.535566044203869,7
335,0.11650276184082031,0.6931471805599453,42.0,0.14285714285714285,33.59341856540882,0.19809043148472752,1.9809043148472745,15.860711531286233,0.32377302583796236,23,23,42,3.237730258379625,5
336,0.11650276184082031,0.6856925884481759,41.0,0.07317073170731707,33.43015350571914,0.18085552386297266,1.8085552386297254,15.860340656798199,0.3030931734428081,23,23,41,3.0309317344280826,5
337,0.11650276184082031,0.5763341277567499,19.0,0.15789473684210525,33.33523752032737,0.24986137041337528,2.4986137041337564,15.77150625012197,0.3822767223257675,23,23,19,3.822767223257669,5
338,0.11650276184082031,0.6730116670092565,35.0,0.05714285714285714,33.36889967965301,0.18082373049534967,1.8082373049534946,15.729701717399127,0.3103754903009775,23,23,35,3.103754903009776,5
339,0.11650276184082031,0.6901856760188042,26.0,0.07692307692307693,33.3146214027381,0.30277295002324933,3.027729500232491,15.67150790274134,0.40489541724109784,23,23,26,4.048954172410979,5
340,0.11650276184082031,-0.0,10.0,0.0,33.3146214027381,0.3360332392040135,3.3603323920401365,15.571995998874758,0.46329268973786575,23,23,10,4.632926897378658,4
341,0.11650276184082031,0.6210863745552451,16.0,0.25,33.3146214027381,0.24272052374838904,2.427205237483891,15.492619909519275,0.389527870780117,23,23,16,3.8952787078011717,3
342,0.11650276184082031,0.6554817739013927,33.0,0.12121212121212122,33.329060371430565,0.28675767227770743,2.867576722777076,15.446668987510797,0.4124580242405028,23,23,33,4.124580242405029,7
343,0.11650276184082031,0.6637254974722313,29.0,0.1724137931034483,33.10925261941834,0.22240149879751603,2.2240149879751603,15.392855865515509,0.31931375385904914,23,23,29,3.1931375385904883,5
344,0.11650276184082031,-0.0,9.0,0.0,33.10925261941834,0.30625541073282975,3.0625541073282965,15.32080696629723,0.452967897999804,23,23,9,4.529678979998046,2
345,0.11650276184082031,0.6800829048357611,62.0,0.03225806451612903,32.88358753908063,0.3496460212723801,3.4964602127238003,15.36664621556928,0.5574518759539342,23,23,62,5.574518759539343,8
346,0.11650276184082031,0.6796490894965843,122.0,0.10655737704918032,32.63099567267723,0.11733837138408272,1.1733837138408283,13.331764819097996,0.29338125587546765,27,27,122,2.9338125587546773,9
347,0.11650276184082031,0.6812657296632041,26.0,0.0,32.885652901806026,0.30819505139988806,3.081950513998877,13.280415273045687,0.41171021653872547,27,27,26,4.117102165387259,7
348,0.11650276184082031,0.6859298002523728,50.0,0.08,33.00740262022908,0.27888082390120295,2.7888082390120275,13.295032463606267,0.4697113732582743,27,27,50,4.697113732582743,8
349,0.11650276184082031,0.6822947159310485,136.0,0.08088235294117647,32.81476569124538,0.14311054358343225,1.4311054358343231,13.04821814283431,0.2878843979646842,28,28,136,2.8788439796468426,9
350,0.11650276184082031,0.6917614988524178,38.0,0.18421052631578946,32.87232662912812,0.3580719166703973,3.580719166703975,13.025145211412019,0.596966183416478,28,28,38,5.969661834164782,7
351,0.11650276184082031,0.6670936741211575,44.0,0.06818181818181818,32.91443555621466,0.4182145956251976,4.182145956251974,13.059292239923852,0.6187512983541197,28,28,44,6.187512983541196,8
352,0.11650276184082031,0.3250829733914482,10.0,0.1,32.91443555621466,0.4175370403753778,4.17537040375378,12.984122647188803,0.4670760249323623,28,28,10,4.670760249323622,3
353,0.11650276184082031,0.6854284351999519,137.0,0.08029197080291971,32.85236407262029,0.15157367851536496,1.515736785153649,13.256705711038302,0.3264974601886917,28,28,137,3.264974601886916,9
354,0.11650276184082031,0.6837757023521253,139.0,0.1079136690647482,33.08336680804018,0.14593197743283937,1.459319774328392,13.499873292753321,0.2928464331211846,28,28,139,2.928464331211846,9
355,0.11650276184082031,0.6891320020523701,134.0,0.11940298507462686,32.60793411597569,0.1982504250037321,1.9825042500373204,12.41068437607154,0.3103403024686597,31,31,134,3.1034030246865947,6
356,0.11650276184082031,0.6773247392117049,124.0,0.13709677419354838,32.43725504037139,0.19575929861681465,1.9575929861681445,12.620176364081784,0.3468429237252047,31,31,124,3.468429237252048,10
357,0.11750221252441406,0.6904011819103343,54.0,0.09259259259259259,32.823405827434186,0.2819042646907963,2.819042646907963,12.642009628293112,0.46138959831494725,31,31,54,4.6138959831494715,8
358,0.11750221252441406,0.6900275917730929,76.0,0.05263157894736842,33.02568641244389,0.24126104198758197,2.4126104198758216,12.730418825136745,0.4067019607749733,31,31,76,4.067019607749733,8
359,0.11750221252441406,0.6882151112958581,131.0,0.08396946564885496,32.73397340677296,0.19513757746149932,1.9513757746149927,12.527399632506352,0.41834687117278285,32,32,131,4.183468711727827,12
360,0.11750221252441406,0.5859526183035508,11.0,0.2727272727272727,32.69666031125135,0.41306191533448683,4.130619153344867,12.477176689522178,0.6248719843392466,32,32,11,6.248719843392468,4
361,0.11750221252441406,0.5004024235381879,10.0,0.0,32.55005141971892,0.435860432198124,4.358604321981242,12.422005098826611,0.589356074792689,32,32,10,5.893560747926894,4
362,0.11750221252441406,0.6854068711410621,169.0,0.10650887573964497,34.8417155842271,0.12067724612531355,1.2067724612531372,12.692931379445202,0.2609022583820586,32,32,169,2.6090225838205874,7
363,0.11750221252441406,0.6799028359995001,117.0,0.06837606837606838,33.090176187792984,0.19070071402130684,1.907007140213068,12.84238027721534,0.362785236660958,32,32,117,3.6278523666095817,9
364,0.11750221252441406,0.6909233093138181,60.0,0.11666666666666667,33.11876471092171,0.21585706284710035,2.1585706284710087,12.871303897777977,0.37415988463152816,32,32,60,3.7415988463152834,8
365,0.11750221252441406,0.6925092898114951,56.0,0.16071428571428573,33.40539908619192,0.186734460066381,1.8673446006638101,12.888693654568705,0.33756306201532865,32,32,56,3.375630620153288,7
366,0.11750221252441406,0.6911086741443572,47.0,0.1276595744680851,33.26941544181043,0.20479123886313888,2.047912388631388,12.882785736376196,0.330799131929639,32,32,47,3.3079913192963897,7
367,0.11750221252441406,0.667431707658747,31.0,0.22580645161290322,33.11554673144838,0.3664699701487972,3.664699701487974,12.864157311977987,0.5529711216524483,32,32,31,5.5297112165244835,7
368,0.11750221252441406,0.6883927638893563,195.0,0.07179487179487179,36.069483982598555,0.10411572236785534,1.0411572236785556,13.179108370159977,0.23526501323838075,32,32,195,2.352650132383806,7
369,0.11750221252441406,0.6871302239570765,146.0,0.08904109589041095,36.69342203993861,0.14897693984786498,1.489769398478651,13.377077272509428,0.31621549345735783,32,32,146,3.1621549345735755,7
370,0.11750221252441406,0.6926267989248349,31.0,0.1935483870967742,36.11545082659899,0.285262320723552,2.852623207235527,13.338511577433705,0.4092459645464879,32,32,31,4.09245964546488,7
371,0.11750221252441406,0.6931471805599453,26.0,0.11538461538461539,34.8581086052705,0.25057008424114985,2.5057008424114993,13.28775444098412,0.46371953837752133,32,32,26,4.637195383775214,6
372,0.11750221252441406,0.6809991432654108,135.0,0.08888888888888889,35.02513735869061,0.15581310168449297,1.5581310168449274,13.470745354775255,0.34074296971570334,32,32,135,3.407429697157032,10
373,0.11750221252441406,0.6874777893536668,47.0,0.1276595744680851,35.14259840636525,0.22565295091478457,2.2565295091478395,13.462169796620556,0.42069679023213047,32,32,47,4.2069679023213045,7
374,0.11750221252441406,0.6798376211857489,43.0,0.11627906976744186,35.42755263736565,0.25569873734352794,2.5569873734352773,13.442104597648353,0.4684032148301574,32,32,43,4.684032148301573,6
375,0.11750221252441406,0.6914160776171183,51.0,0.11764705882352941,35.128876351938125,0.3069914390325868,3.0699143903258657,13.436873120221456,0.4763990481108891,32,32,51,4.763990481108893,7
376,0.11750221252441406,0.6901856760188042,39.0,0.15384615384615385,35.17122885080655,0.22303506812394594,2.2303506812394596,13.417918055265208,0.37391399751698207,32,32,39,3.7391399751698216,7
377,0.11750221252441406,0.5623351446188083,12.0,0.08333333333333333,34.69935542166376,0.3869681641714662,3.86968164171466,13.333709205097342,0.5769199452629997,32,32,12,5.7691994526299935,4
378,0.11750221252441406,0.6838206287849113,44.0,0.11363636363636363,34.66750214377239,0.3409513161020145,3.409513161020145,13.329711434902617,0.49658096946104013,32,32,44,4.965809694610401,8
379,0.11750221252441406,0.5859526183035508,11.0,0.0,34.53682758698808,0.41874613440556663,4.187461344055672,13.269387583172945,0.6013457631756093,32,32,11,6.013457631756095,4
380,0.11750221252441406,0.6774944044487072,119.0,0.1092436974789916,34.39928609951049,0.17631657212076068,1.7631657212076062,13.432671926812475,0.35613484905278026,32,32,119,3.5613484905278026,10
381,0.11750221252441406,0.6869615765973234,54.0,0.09259259259259259,34.311413176032616,0.22658694009087074,2.2658694009087066,13.443120448000872,0.4014005366391597,32,32,54,4.014005366391598,7
382,0.11750221252441406,0.6901856760188042,39.0,0.1282051282051282,34.41809925687455,0.21994135346802707,2.1994135346802683,13.424816982760387,0.37362949985137217,32,32,39,3.73629499851372,7
383,0.11850309371948242,0.6927819059876479,37.0,0.16216216216216217,34.32934933756728,0.24262056697640674,2.426205669764066,13.393276125498804,0.46058980023261076,32,32,37,4.605898002326107,7
384,0.11850309371948242,0.6730116670092565,10.0,0.1,34.32934933756728,0.3541848901894529,3.5418489018945274,13.31905168055811,0.605882058406852,32,32,10,6.058820584068523,2
385,0.11850309371948242,0.6922542347203888,71.0,0.08450704225352113,34.08582904129685,0.2588090552706249,2.5880905527062463,13.367477849663176,0.4340727420720721,32,32,71,4.340727420720722,8
386,0.11850309371948242,0.6365141682948128,9.0,0.1111111111111111,34.08582904129685,0.37872738935663997,3.787273893566401,13.29260699495597,0.6256330582099866,32,32,9,6.256330582099859,2
387,0.11850309371948242,0.6924611526112329,27.0,0.14814814814814814,34.11212388629048,0.25328233637869446,2.5328233637869393,13.251669110496128,0.3961342272675907,32,32,27,3.961342272675912,5
388,0.11850309371948242,0.5004024235381879,10.0,0.0,33.80421586923817,0.43846481037169005,4.384648103716902,13.188609085187146,0.54099243587375,32,32,10,5.409924358737501,4
389,0.11850309371948242,0.6886051523183013,42.0,0.07142857142857142,33.399134887040226,0.23732109891368758,2.373210989136877,13.18966395099886,0.36813705031877686,32,32,42,3.6813705031877695,7
390,0.11850309371948242,0.6931471805599453,10.0,0.0,33.399134887040226,0.3386824437101577,3.386824437101579,13.122925913026524,0.5210097298503831,32,32,10,5.21009729850383,2
391,0.11850309371948242,0.6881388137135884,40.0,0.2,33.073975964537546,0.20244437665066398,2.0244437665066397,13.108423818176503,0.3015637287068299,32,32,40,3.0156372870683006,5
392,0.11850309371948242,0.6931471805599453,46.0,0.06521739130434782,33.157717474345226,0.23326841242977844,2.3326841242977827,13.120680872026913,0.3460095436170639,32,32,46,3.460095436170638,7
393,0.11850309371948242,0.6910645689482917,62.0,0.16129032258064516,33.41745480443588,0.2726913509654795,2.7269135096547945,13.161378845462753,0.507612511994446,32,32,62,5.07612511994446,8
394,0.11850309371948242,0.6894691997751603,35.0,0.14285714285714285,33.44533315087299,0.33045401469221036,3.304540146922103,13.150156516351249,0.5082944469267321,32,32,35,5.082944469267321,7
395,0.11850309371948242,0.6924611526112329,54.0,0.16666666666666666,33.52707130425714,0.21464224067270474,2.146422406727046,13.16573664814477,0.3787757878050002,32,32,54,3.7877578780500043,7
396,0.11850309371948242,0.6365141682948128,9.0,0.1111111111111111,33.52707130425714,0.34161675003996095,3.4161675003996117,13.102803892503715,0.5322777859521077,32,32,9,5.322777859521084,2
397,0.11850309371948242,0.6791932659915256,24.0,0.125,33.390904834223704,0.3614816248106559,3.614816248106559,13.06545773342723,0.5271442615883964,32,32,24,5.271442615883964,7
398,0.11850309371948242,0.5004024235381879,10.0,0.1,33.390904834223704,0.34936840370793154,3.4936840370793165,12.98798334750839,0.5059342522694603,32,32,10,5.059342522694603,3
399,0.11850309371948242,0.6924611526112329,81.0,0.16049382716049382,32.62783372314439,0.3289600877169726,3.2896008771697254,13.07632514317356,0.45070852230660213,32,32,81,4.507085223066022,8
400,0.11850309371948242,0.6172417697303416,13.0,0.15384615384615385,32.62783372314439,0.33163246414054287,3.316324641405431,13.00933940012817,0.4286301547520523,32,32,13,4.286301547520526,4
401,0.11850309371948242,0.6904678087032025,41.0,0.04878048780487805,32.62783372314439,0.23007244111528063,2.300724411152805,13.000158978898888,0.3971367275998787,32,32,41,3.9713672759987872,7
402,0.11850309371948242,0.6517565611726531,14.0,0.0,32.62783372314439,0.2881826725545074,2.88182672554507,12.935907059095886,0.4223359670576574,32,32,14,4.223359670576576,4
403,0.11850309371948242,0.5859526183035508,11.0,0.36363636363636365,32.62783372314439,0.31543478187478124,3.1543478187478056,12.8646982481701,0.4446048289680808,32,32,11,4.446048289680809,3
404,0.11850309371948242,0.6896709283570267,48.0,0.0,32.56825541282114,0.285263523522254,2.8526352352225395,12.871893157227813,0.44829013030119524,32,32,48,4.482901303011953,8
405,0.11850309371948242,0.6925525323607232,58.0,0.08620689655172414,31.90937734594323,0.28713658920960355,2.871365892096036,12.91930789826316,0.39993426058903986,32,32,58,3.999342605890399,8
406,0.11950182914733887,0.6925092898114951,56.0,0.05357142857142857,32.01172227272488,0.20756312016797138,2.0756312016797143,12.943798521559778,0.3413408807202701,32,32,56,3.413408807202701,7
407,0.11950182914733887,0.6918966592050799,40.0,0.225,32.01172227272488,0.2165071541720292,2.165071541720292,12.936234011421522,0.36124370814256035,32,32,40,3.6124370814256026,7
408,0.11950182914733887,0.6816244336247836,33.0,0.21212121212121213,32.02855884074643,0.2791141230339502,2.7911412303395053,12.911854927642105,0.4453519943215068,32,32,33,4.453519943215068,7
409,0.11950182914733887,0.687396352150425,56.0,0.07142857142857142,31.878649746360377,0.292799108645641,2.9279910864564136,12.953624075578787,0.3921125031701259,32,32,56,3.9211250317012594,8
